buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
76194.0,306.0,249.0,5.8781234380455985e-22,30.710054425733382,76194,76194.0,3282.2940969467163
76443.0,307.0,249.0,3.2755355176684725e-40,21.656388500853364,76443,76443.0,3293.791860818863
76692.0,308.0,249.0,4.4326116733645265e-35,29.847508566733758,76692,76692.0,3302.134267807007
76941.0,309.0,249.0,16.744402649104597,21.902789672406204,76941,76941.0,3313.502683401108
77190.0,310.0,249.0,0.1950500346446839,28.86746813715328,77190,77190.0,3322.128310918808
77439.0,311.0,249.0,2.2622932019017037e-19,21.946567199595425,77439,77439.0,3333.474049806595
77688.0,312.0,249.0,0.005687171751801378,28.30633169856253,77688,77688.0,3342.270670890808
77937.0,313.0,249.0,1.799152282098882e-34,23.82428266186413,77937,77937.0,3352.722193479538
78186.0,314.0,249.0,9.695978442912076e-15,26.074230070215908,78186,78186.0,3362.271853208542
78435.0,315.0,249.0,6.616994672846466e-13,24.137439937883137,78435,78435.0,3372.587778568268
78684.0,316.0,249.0,3.3972731351325474e-11,25.631441681459897,78684,78684.0,3382.3024117946625
78933.0,317.0,249.0,5.2842497496887916e-23,24.615529310210768,78933,78933.0,3392.417978286743
79182.0,318.0,249.0,1.4910861044705205e-39,24.096135019720116,79182,79182.0,3402.751587152481
79431.0,319.0,249.0,6.733147922848164e-18,27.779491236991568,79431,79431.0,3411.7150349617004
79680.0,320.0,249.0,2.7137715555807316e-54,22.108841890240885,79680,79680.0,3422.9774985313416
79929.0,321.0,249.0,5.968187066108182e-13,27.897355592059363,79929,79929.0,3431.903076648712
80178.0,322.0,249.0,3.335589457451942e-13,5.282960244030908,80178,80178.0,3479.035743713379
80427.0,323.0,249.0,1.7686876351729234e-45,24.803149361701944,80427,80427.0,3489.07479262352
80676.0,324.0,249.0,9.927252829728209e-48,25.159145004806795,80676,80676.0,3498.9717922210693
80925.0,325.0,249.0,1.7580358247107327e-07,23.562414735909073,80925,80925.0,3509.5394718647003
81174.0,326.0,249.0,0.04909448447340686,26.840508073714414,81174,81174.0,3518.8164954185486
81423.0,327.0,249.0,1.3201004760201558e-23,22.107650820681542,81423,81423.0,3530.079566001892
81672.0,328.0,249.0,5.701187005966835e-26,28.951450831582903,81672,81672.0,3538.6801719665527
81921.0,329.0,249.0,35.66339593516807,21.457020858627885,81921,81921.0,3550.2847666740417
82170.0,330.0,249.0,2.31398693394823e-10,30.380484891392662,82170,82170.0,3558.48081946373
82419.0,331.0,249.0,5.4294795175040595e-34,21.53180391209056,82419,82419.0,3570.045109272003
82668.0,332.0,249.0,4.304435011563615e-47,29.542422901877693,82668,82668.0,3578.4736680984497
82917.0,333.0,249.0,5.4348396157884275e-22,22.040041573767585,82917,82917.0,3589.771288871765
83166.0,334.0,249.0,2.958498564642834e-05,29.396106473190134,83166,83166.0,3598.2418129444122
83415.0,335.0,249.0,6.205524832045868e-06,21.78043667078981,83415,83415.0,3609.67409157753
83664.0,336.0,249.0,1.4141371385593424e-06,28.890886856778526,83664,83664.0,3618.2927272319794
83913.0,337.0,249.0,1.751302492609313e-29,22.495950399480282,83913,83913.0,3629.361387491226
84162.0,338.0,249.0,53.98503797695989,26.169488192365044,84162,84162.0,3638.876286506653
84411.0,339.0,249.0,6.614433798047747e-07,23.774272303641478,84411,84411.0,3649.349794149399
84660.0,340.0,249.0,7.523248889567187e-06,26.229435839751712,84660,84660.0,3658.8429465293884
84909.0,341.0,249.0,98.10750536179958,23.897867091710175,84909,84909.0,3669.262288093567
85158.0,342.0,249.0,1.655705214521135e-17,25.11519358528822,85158,85158.0,3679.1766064167023
85407.0,343.0,249.0,0.14547549894410197,25.171377473063696,85407,85407.0,3689.068796634674
85656.0,344.0,249.0,0.002143700885851843,23.810510792056935,85656,85656.0,3699.52636384964
85905.0,345.0,249.0,142.52951705517683,25.401907491947693,85905,85905.0,3709.3287789821625
86154.0,346.0,249.0,8.008144298237676e-09,22.529585127590032,86154,86154.0,3720.3809146881104
86403.0,347.0,249.0,0.003260366542331303,28.443396308889913,86403,86403.0,3729.1351449489594
86652.0,348.0,249.0,45.06968382898053,22.110953370561006,86652,86652.0,3740.39653301239
86901.0,349.0,249.0,2.0701641004308993,29.066125425368103,86901,86901.0,3748.963207960129
87150.0,350.0,249.0,1.0152905446323684e-56,21.819735946064778,87150,87150.0,3760.3748965263367
87399.0,351.0,249.0,2.8775965937607113e-09,29.4458167458058,87399,87399.0,3768.8311080932617
87648.0,352.0,249.0,2.481757057520404e-58,21.239988766444068,87648,87648.0,3780.5542793273926
87897.0,353.0,249.0,70.42667465500026,26.920465565185154,87897,87897.0,3789.803748846054
88146.0,354.0,249.0,1.2708947371002777e-17,23.563382808956526,88146,88146.0,3800.370992898941
88395.0,355.0,249.0,1.444662204269524,25.813213166155823,88395,88395.0,3810.0172171592712
88644.0,356.0,249.0,1.9596436973480014e-18,23.91119769519855,88644,88644.0,3820.4307494163513
88893.0,357.0,249.0,0.8661860526727758,26.37610125751605,88893,88893.0,3829.8711149692535
89142.0,358.0,249.0,0.038738412926989,24.363144681124844,89142,89142.0,3840.0914719104767
89391.0,359.0,249.0,2.66994191343741e-10,23.69572038124278,89391,89391.0,3850.59969997406
89640.0,360.0,249.0,4.628614760172333e-41,26.250576905748247,89640,89640.0,3860.0852069854736
89889.0,361.0,249.0,9.922318056489209e-24,24.608615565099612,89889,89889.0,3870.2036159038544
90138.0,362.0,249.0,5.668556593114757e-14,5.578168622350923,90138,90138.0,3914.8419239521027
90387.0,363.0,249.0,5.860846650709998e-20,21.974574147318872,90387,90387.0,3926.1732029914856
90636.0,364.0,249.0,2.620714754733077e-23,29.830346385690575,90636,90636.0,3934.520408630371
90885.0,365.0,249.0,4.194657213485235e-43,22.095002984908664,90885,90885.0,3945.7899267673492
91134.0,366.0,249.0,3.452577896981707e-05,28.019543625428692,91134,91134.0,3954.67658162117
91383.0,367.0,249.0,0.0004925463118712642,22.630843923597503,91383,91383.0,3965.679265975952
91632.0,368.0,249.0,2.519328019861732e-50,28.899625695693064,91632,91632.0,3974.2952964305878
91881.0,369.0,249.0,1.273600894252654e-33,23.436093473144513,91881,91881.0,3984.9199352264404
92130.0,370.0,249.0,6.459458400133714,27.674410629258603,92130,92130.0,3993.917418718338
92379.0,371.0,249.0,82.85151768291304,23.86641229433369,92379,92379.0,4004.350492477417
92628.0,372.0,249.0,0.0006124489504564971,26.86556422802349,92628,92628.0,4013.618864297867
92877.0,373.0,249.0,1.1640555617788525e-34,23.03931671830639,92877,92877.0,4024.4264776706696
93126.0,374.0,249.0,5.618445517095511e-19,25.373246314498104,93126,93126.0,4034.2399644851685
93375.0,375.0,249.0,2.1338083001716518e-26,25.357600169435635,93375,93375.0,4044.059507369995
93624.0,376.0,249.0,0.022652270871763733,24.737922907995223,93624,93624.0,4054.1250264644623
93873.0,377.0,249.0,3.765748127135104e-15,25.726719171212665,93873,93873.0,4063.8036816120148
94122.0,378.0,249.0,0.0018933162654255831,24.388715486379503,94122,94122.0,4074.0133225917816
94371.0,379.0,249.0,23.75192837213355,25.781405055411366,94371,94371.0,4083.6714470386505
94620.0,380.0,249.0,1.5353252751420688e-05,22.421275630211724,94620,94620.0,4094.776972770691
94869.0,381.0,249.0,3.329520989084441e-09,28.86471638108826,94869,94869.0,4103.403423070908
95118.0,382.0,249.0,0.012677978352138512,22.34429421044997,95118,95118.0,4114.547209262848
95367.0,383.0,249.0,45.83821023452583,28.769855714881878,95367,95367.0,4123.202102422714
95616.0,384.0,249.0,5.449086995848631e-09,22.25977734802459,95616,95616.0,4134.388200044632
95865.0,385.0,249.0,8.734721951270031e-44,30.750099040078968,95865,95865.0,4142.4857358932495
96114.0,386.0,249.0,5.6069793804435075e-05,20.697018108682297,96114,96114.0,4154.516456365585
96363.0,387.0,249.0,5.958610132992388e-28,29.590069099575473,96363,96363.0,4162.931443452835
96612.0,388.0,249.0,8.424140430117501e-11,21.947491911869147,96612,96612.0,4174.276704788208
96861.0,389.0,249.0,1.7214807730142516e-31,27.914913616876383,96861,96861.0,4183.196669101715
97110.0,390.0,249.0,1.5890093777356765e-46,22.826029972169195,97110,97110.0,4194.105268716812
97359.0,391.0,249.0,1.1175968969272297e-14,26.95073758034752,97359,97359.0,4203.344348669052
97608.0,392.0,249.0,2.3772580284329055e-29,23.702356548924516,97608,97608.0,4213.849634647369
97857.0,393.0,249.0,1.9021257333214117e-41,25.37823431752421,97857,97857.0,4223.6611931324005
98106.0,394.0,249.0,1.8465844457386313e-25,25.41384970067635,98106,98106.0,4233.459002017975
98355.0,395.0,249.0,3.9535485928318806e-30,24.140678734335935,98355,98355.0,4243.773543596268
98604.0,396.0,249.0,3.003603553151579e-32,27.39615846347983,98604,98604.0,4252.8624103069305
98853.0,397.0,249.0,22.752744425802213,23.396244272451305,98853,98853.0,4263.505145311356
99102.0,398.0,249.0,7.102375506449743e-24,27.25355891032809,99102,99102.0,4272.641568660736
99351.0,399.0,249.0,8.781785014586416e-43,23.02811112665112,99351,99351.0,4283.454441308975
99600.0,400.0,249.0,1.9393262368434928e-50,27.993050611432654,99600,99600.0,4292.349507570267
99849.0,401.0,249.0,57.63357041550323,23.02016998105762,99849,99849.0,4303.166110277176
100098.0,402.0,249.0,5.311600746989959e-10,5.111751587895033,100098,100098.0,4351.877398729324
100347.0,403.0,249.0,5.615231653757399e-20,25.180659352317207,100347,100347.0,4361.765941858292
100596.0,404.0,249.0,1.2825663218662653e-26,23.42713592254679,100596,100596.0,4372.394643306732
100845.0,405.0,249.0,6.442898593813101e-54,28.135437382252857,100845,100845.0,4381.244693517685
101094.0,406.0,249.0,9.931089083268883e-28,23.141038861185677,101094,101094.0,4392.004812717438
101343.0,407.0,249.0,2.5454189283849025,26.7096945461193,101343,101343.0,4401.327271938324
101592.0,408.0,249.0,0.7468818101565515,22.741587735127457,101592,101592.0,4412.276376724243
101841.0,409.0,249.0,38.79007062931598,28.054203691486457,101841,101841.0,4421.152054071426
102090.0,410.0,249.0,7.688333439359211e-37,22.348773487915487,102090,102090.0,4432.293606758118
102339.0,411.0,249.0,6.610381002617687e-12,28.910747354533054,102339,102339.0,4440.906322002411
102588.0,412.0,249.0,2.7594049006094105e-05,21.883120715100283,102588,102588.0,4452.284956693649
102837.0,413.0,249.0,13.02914426746138,30.107618055627825,102837,102837.0,4460.555290222168
103086.0,414.0,249.0,1.1174296531275236e-21,22.3543961640862,103086,103086.0,4471.694039821625
103335.0,415.0,249.0,2.615506591412535e-08,29.962015680300723,103335,103335.0,4480.004564285278
103584.0,416.0,249.0,2.4202703962627685e-08,22.012484653009906,103584,103584.0,4491.316328763962
103833.0,417.0,249.0,0.46793065040725995,30.35437305509825,103833,103833.0,4499.519431352615
104082.0,418.0,249.0,38.76892828275022,21.85579172831678,104082,104082.0,4510.912294387817
104331.0,419.0,249.0,64.81637676381865,30.062994533988935,104331,104331.0,4519.194904327393
104580.0,420.0,249.0,3.3953402529142424e-08,21.910124203043026,104580,104580.0,4530.559514760971
104829.0,421.0,249.0,4.1736950348940136e-29,27.693100340935512,104829,104829.0,4539.5509259700775
105078.0,422.0,249.0,5.429732644230062e-14,23.00424989159024,105078,105078.0,4550.375014305115
105327.0,423.0,249.0,1.8299484527089355e-37,28.096067853569682,105327,105327.0,4559.237466335297
105576.0,424.0,249.0,2.940351284189263e-32,23.61670421307543,105576,105576.0,4569.78085231781
105825.0,425.0,249.0,0.012805615134105651,27.733507023970997,105825,105825.0,4578.759163379669
106074.0,426.0,249.0,15.102855003677849,23.97430453097505,106074,106074.0,4589.1452848911285
106323.0,427.0,249.0,1.85709421413079e-46,27.290857172661546,106323,106323.0,4598.269220590591
106572.0,428.0,249.0,1.6743440949489396e-10,23.234660367005947,106572,106572.0,4608.985970258713
106821.0,429.0,249.0,2.7144061979370896e-43,25.719990003407393,106821,106821.0,4618.667157173157
107070.0,430.0,249.0,1.6552433247102807e-37,25.207651694240212,107070,107070.0,4628.545111656189
107319.0,431.0,249.0,1.209823016235906e-20,23.99000946983401,107319,107319.0,4638.924433469772
107568.0,432.0,249.0,8.39988997640032,26.847405760972258,107568,107568.0,4648.199073791504
107817.0,433.0,249.0,5.8699812393192445,23.954371764374304,107817,107817.0,4658.593837738037
108066.0,434.0,249.0,8.081672270381005e-16,26.5541268605218,108066,108066.0,4667.970912694931
108315.0,435.0,249.0,36.30875349148708,21.920533399479485,108315,108315.0,4679.330126523972
108564.0,436.0,249.0,0.002461483911253471,29.20821326754602,108564,108564.0,4687.855127811432
108813.0,437.0,249.0,3.6226355974272067e-06,21.46141118649428,108813,108813.0,4699.457348823547
109062.0,438.0,249.0,0.0013392468431380079,30.63196895006617,109062,109062.0,4707.586112737656
109311.0,439.0,249.0,0.08538546370480377,22.039067654286306,109311,109311.0,4718.884232997894
109560.0,440.0,249.0,2.919302442091732e-50,29.708528624913637,109560,109560.0,4727.265666246414
109809.0,441.0,249.0,49.07157902743059,21.671149115183677,109809,109809.0,4738.755598783493
110058.0,442.0,249.0,4.882298264727057e-35,5.21257000445991,110058,110058.0,4786.524742603302
110307.0,443.0,249.0,0.0001785009003882187,29.49955283837052,110307,110307.0,4794.965549707413
110556.0,444.0,249.0,0.031224818370724983,22.426789411183172,110556,110556.0,4806.0683443546295
110805.0,445.0,249.0,5.552983877732212e-12,29.071747011019063,110805,110805.0,4814.633362770081
111054.0,446.0,249.0,1.0139646686150441e-28,22.310262058743497,111054,111054.0,4825.794146776199
111303.0,447.0,249.0,14.007268580995994,28.52032559400545,111303,111303.0,4834.5247638225555
111552.0,448.0,249.0,0.007238995130659242,23.139608374540312,111552,111552.0,4845.285534858704
111801.0,449.0,249.0,0.0003101692274015203,24.548938746339132,111801,111801.0,4855.428541660309
112050.0,450.0,249.0,0.011519383579507827,25.422774740993642,112050,112050.0,4865.222910642624
112299.0,451.0,249.0,0.00012430486274464373,26.021219226111292,112299,112299.0,4874.792025089264
112548.0,452.0,249.0,0.0023537854423008532,25.200470092074777,112548,112548.0,4884.672794342041
112797.0,453.0,249.0,7.335627062109792e-12,24.193349858023733,112797,112797.0,4894.96488070488
113046.0,454.0,249.0,2.3672146580219504,26.533755458804848,113046,113046.0,4904.34915471077
113295.0,455.0,249.0,7.210015325119838e-56,22.199680785782142,113295,113295.0,4915.565534114838
113544.0,456.0,249.0,0.08317840617720053,27.71668907253301,113544,113544.0,4924.549292564392
113793.0,457.0,249.0,0.0006456859308946284,21.86322250539588,113793,113793.0,4935.938282489777
114042.0,458.0,249.0,2.984966795430745e-34,29.593535303022964,114042,114042.0,4944.35228395462
114291.0,459.0,249.0,4.5254787197750174e-15,21.40030607236131,114291,114291.0,4955.987633466721
114540.0,460.0,249.0,2.2683146202839963,30.424244924241602,114540,114540.0,4964.171897172928
114789.0,461.0,249.0,9.477564842786887e-13,21.284439296108566,114789,114789.0,4975.870586156845
115038.0,462.0,249.0,1.3827484097594434e-08,27.0367690712166,115038,115038.0,4985.0802681446075
115287.0,463.0,249.0,2.3167104903399008e-10,22.76972471783709,115287,115287.0,4996.015842914581
115536.0,464.0,249.0,10.385231038671398,27.4729435428481,115536,115536.0,5005.079306840897
115785.0,465.0,249.0,15.94634870105443,23.899912989427605,115785,115785.0,5015.4977560043335
116034.0,466.0,249.0,6.352175211010421e-26,26.02064806003251,116034,116034.0,5025.067081212997
116283.0,467.0,249.0,1.2002848455203184e-09,24.18834724245577,116283,116283.0,5035.36129617691
116532.0,468.0,249.0,4.2118651082335365e-66,24.629533998408437,116532,116532.0,5045.471111059189
116781.0,469.0,249.0,1.940648496064801e-17,25.238483465349944,116781,116781.0,5055.336998462677
117030.0,470.0,249.0,8.42329835052813e-15,22.70775099310102,117030,117030.0,5066.302419185638
117279.0,471.0,249.0,21.787768529982817,27.68448947438151,117279,117279.0,5075.296626567841
117528.0,472.0,249.0,59.44830690414618,22.2692920612122,117528,117528.0,5086.47794508934
117777.0,473.0,249.0,7.399869730292679e-35,30.252460278683806,117777,117777.0,5094.708681821823
118026.0,474.0,249.0,0.03197841341536685,22.1032550364781,118026,118026.0,5105.97399353981
118275.0,475.0,249.0,5.832573365855068e-34,31.169901953659476,118275,118275.0,5113.962470293045
118524.0,476.0,249.0,9.822444626156023e-12,20.924676037001262,118524,118524.0,5125.862297534943
118773.0,477.0,249.0,0.003317635185039887,30.243273989665386,118773,118773.0,5134.095534801483
119022.0,478.0,249.0,1.2799868168260526e-15,21.595718216098724,119022,119022.0,5145.625598907471
119271.0,479.0,249.0,0.12529531159302304,29.74319744862459,119271,119271.0,5153.9972631931305
119520.0,480.0,249.0,5.196324466110337e-30,21.750067147532622,119520,119520.0,5165.445504903793
119769.0,481.0,249.0,2.7837115163146095e-21,27.57283189959047,119769,119769.0,5174.4761345386505
120018.0,482.0,249.0,2.3647006747398154e-22,5.275621374929424,120018,120018.0,5221.674366950989
120267.0,483.0,249.0,5.458244582454263e-42,21.504611104715394,120267,120267.0,5233.253280878067
120516.0,484.0,249.0,0.18568710858896068,29.566944980369655,120516,120516.0,5241.674849510193
120765.0,485.0,249.0,0.13630326275303337,21.92598544377931,120765,120765.0,5253.031239748001
121014.0,486.0,249.0,7.055931885127077e-06,27.84486947155409,121014,121014.0,5261.973641633987
121263.0,487.0,249.0,0.3577588342508309,23.11138657605003,121263,121263.0,5272.747553110123
121512.0,488.0,249.0,2.4625522188584588e-11,27.695705210275584,121512,121512.0,5281.738118648529
121761.0,489.0,249.0,3.314616254095744e-15,23.980617516775016,121761,121761.0,5292.121505022049
122010.0,490.0,249.0,4.0066697593756746e-05,24.861294114454417,122010,122010.0,5302.137075185776
122259.0,491.0,249.0,1.3448108236941154e-25,25.2582576590104,122259,122259.0,5311.995239496231
122508.0,492.0,249.0,1.3736739029818735e-06,26.151780140104282,122508,122508.0,5321.516580820084
122757.0,493.0,249.0,5.409568345125299e-09,25.98753999536078,122757,122757.0,5331.098097085953
123006.0,494.0,249.0,2.8479258835491796e-06,23.65687024631619,123006,123006.0,5341.623581647873
123255.0,495.0,249.0,0.3188508654952606,26.241236011013974,123255,123255.0,5351.112465143204
123504.0,496.0,249.0,3.1341699185552397e-19,23.044760885673963,123504,123504.0,5361.91752576828
123753.0,497.0,249.0,6.553731283906525e-28,27.250522456517448,123753,123753.0,5371.054966926575
124002.0,498.0,249.0,1.0340184690343635e-31,22.294476472265487,124002,124002.0,5382.223654508591
124251.0,499.0,249.0,2.0093551956330027e-25,30.11414209579879,124251,124251.0,5390.492196083069
124500.0,500.0,249.0,87.96846575920367,21.98459670356624,124500,124500.0,5401.81830906868
124749.0,501.0,249.0,7.023039511909391e-44,29.896445987677204,124749,124749.0,5410.147059440613
124998.0,502.0,249.0,7.893831230156869e-18,22.284859393921003,124998,124998.0,5421.320581436157
125247.0,503.0,249.0,5.267445298830529,29.67743315597981,125247,125247.0,5429.71079659462
125496.0,504.0,249.0,135.51685175418618,21.671798923848915,125496,125496.0,5441.200383901596
125745.0,505.0,249.0,3.617472546375186e-09,29.981245489385522,125745,125745.0,5449.5055775642395
125994.0,506.0,249.0,3.845312975243112e-38,22.726130616525207,125994,125994.0,5460.462129116058
126243.0,507.0,249.0,3.7667913279821815e-20,27.98550901881257,126243,126243.0,5469.359592676163
126492.0,508.0,249.0,3.186515475033979e-45,23.438068430529675,126492,126492.0,5479.983336687088
126741.0,509.0,249.0,3.562173752928546e-50,28.070100687796714,126741,126741.0,5488.853986978531
126990.0,510.0,249.0,1.9709513331997594e-53,24.234315877567592,126990,126990.0,5499.128674983978
127239.0,511.0,249.0,3.1173665510246863e-34,25.40508233152102,127239,127239.0,5508.929864645004
127488.0,512.0,249.0,60.65121261981325,25.54924802944546,127488,127488.0,5518.675749778748
127737.0,513.0,249.0,1.837733800436692e-11,25.02400962104254,127737,127737.0,5528.6261947155
127986.0,514.0,249.0,3.445411857926316e-32,26.331422153923373,127986,127986.0,5538.082578659058
128235.0,515.0,249.0,6.807180406917267e-22,24.966893209414348,128235,128235.0,5548.055787563324
128484.0,516.0,249.0,0.18965598304808282,26.49872587457921,128484,128484.0,5557.452467441559
128733.0,517.0,249.0,1.8079307891892796e-30,24.179370921569674,128733,128733.0,5567.750503063202
128982.0,518.0,249.0,1.829016292519185e-36,26.934299608380694,128982,128982.0,5576.9952228069305
129231.0,519.0,249.0,3.1377717054957614e-33,23.17453607289376,129231,129231.0,5587.739775657654
129480.0,520.0,249.0,1.112364162293526e-23,28.16288116824828,129480,129480.0,5596.5812022686005
129729.0,521.0,249.0,3.8856185558398085e-48,23.14834684349559,129729,129729.0,5607.337910890579
129978.0,522.0,249.0,4.253876246252802e-08,28.403230355676737,129978,129978.0,5616.104521036148
130227.0,523.0,249.0,9.337889478201728e-05,5.093186990040226,130227,130227.0,5664.9933614730835
130476.0,524.0,249.0,3.650581648088416e-07,21.921067117107295,130476,130476.0,5676.352298736572
130725.0,525.0,249.0,2.746634544986388e-30,29.254981718537326,130725,130725.0,5684.863671541214
130974.0,526.0,249.0,7.815103670346639e-18,22.54424501110794,130974,130974.0,5695.908620595932
131223.0,527.0,249.0,5.709067183225613e-23,29.49479745468202,131223,131223.0,5704.350788593292
131472.0,528.0,249.0,1.5003825838535234e-07,22.109143305006928,131472,131472.0,5715.613099098206
131721.0,529.0,249.0,3.943240538164253e-22,27.869794436115917,131721,131721.0,5724.547504425049
131970.0,530.0,249.0,3.7158871825626845e-14,22.736141323574007,131970,131970.0,5735.499232053757
132219.0,531.0,249.0,0.0022291829743424337,25.626232928284207,132219,132219.0,5745.215839385986
132468.0,532.0,249.0,1.216794957232507e-05,24.71805787071169,132468,132468.0,5755.289448022842
132717.0,533.0,249.0,9.937131343913175e-25,24.68030530290135,132717,132717.0,5765.378466129303
132966.0,534.0,249.0,3.871385482684179e-49,25.975507482614336,132966,132966.0,5774.964421033859
133215.0,535.0,249.0,1.1156880356402271e-08,23.30306825167496,133215,133215.0,5785.64971113205
133464.0,536.0,249.0,4.302650715399799e-26,27.823132249602807,133464,133464.0,5794.599100351334
133713.0,537.0,249.0,3.511414997301648e-46,23.43893635995063,133713,133713.0,5805.222450733185
133962.0,538.0,249.0,17.54647074814766,27.1795439690179,133962,133962.0,5814.383753538132
134211.0,539.0,249.0,4.857567903338778e-16,21.6913406044214,134211,134211.0,5825.8629903793335
134460.0,540.0,249.0,2.625947243413084e-48,30.35116559498496,134460,134460.0,5834.066959857941
134709.0,541.0,249.0,0.04902502241927965,21.96877396631941,134709,134709.0,5845.401230573654
134958.0,542.0,249.0,93.0721282912173,30.744102932495405,134958,134958.0,5853.500346183777
135207.0,543.0,249.0,23.37957432128077,22.052163698504053,135207,135207.0,5864.791757583618
135456.0,544.0,249.0,1.425984617176964e-20,31.247392581689923,135456,135456.0,5872.760423660278
135705.0,545.0,249.0,0.00010005994648332794,21.338678530340797,135705,135705.0,5884.429376602173
135954.0,546.0,249.0,6.428345670553378e-23,30.422913761063384,135954,135954.0,5892.613997936249
136203.0,547.0,249.0,1.8488416232660476e-38,21.152144876017783,136203,136203.0,5904.385855674744
136452.0,548.0,249.0,1.1197527535415827e-41,27.539551513022158,136452,136452.0,5913.427398443222
136701.0,549.0,249.0,1.472846653243741e-38,21.721374562822117,136701,136701.0,5924.890763044357
136950.0,550.0,249.0,0.002507274704828463,24.723157942131742,136950,136950.0,5934.962292909622
137199.0,551.0,249.0,6.143030740322215e-24,24.123126001702413,137199,137199.0,5945.284339666367
137448.0,552.0,249.0,2.3383391080691463e-12,21.555002668623796,137448,137448.0,5956.836184501648
137697.0,553.0,249.0,5.293921165720862e-22,27.574282058747187,137697,137697.0,5965.866339683533
137946.0,554.0,249.0,1.2591822738739358e-11,21.99662129850707,137946,137946.0,5977.186260938644
138195.0,555.0,249.0,1.2949430948765503e-16,28.616872654767274,138195,138195.0,5985.887422800064
138444.0,556.0,249.0,3.4227006698009173e-43,21.585087378043617,138444,138444.0,5997.423166275024
138693.0,557.0,249.0,4.214073401119159e-16,30.187829050646666,138693,138693.0,6005.671525478363
138942.0,558.0,249.0,0.0014548220210418962,21.284143465222407,138942,138942.0,6017.370377063751
139191.0,559.0,249.0,1.1993078882699177e-07,28.49696700078518,139191,139191.0,6026.108150243759
139440.0,560.0,249.0,6.001838679029799e-51,21.236252488095065,139440,139440.0,6037.833384513855
139689.0,561.0,249.0,0.0001601920224977485,27.403804204836373,139689,139689.0,6046.919716119766
139938.0,562.0,249.0,2.403266819104043e-05,21.52458025869149,139938,139938.0,6058.487887144089
140187.0,563.0,249.0,5.816866814064673e-10,5.279133335108576,140187,140187.0,6105.654721021652
140436.0,564.0,249.0,1.141976814328719e-17,28.472728310694926,140436,140436.0,6114.399932861328
140685.0,565.0,249.0,2.068357288965763e-36,21.12609727815889,140685,140685.0,6126.186304330826
140934.0,566.0,249.0,7.130398552095894e-05,28.276679869721388,140934,140934.0,6134.992148637772
141183.0,567.0,249.0,9.135414506107591e-07,21.054628707594283,141183,141183.0,6146.818528175354
141432.0,568.0,249.0,3.313642005165496e-11,29.628630382911368,141432,141432.0,6155.222562551498
141681.0,569.0,249.0,1.7943525315937186e-11,21.32105079917166,141681,141681.0,6166.901163578033
141930.0,570.0,249.0,3.600502967033252e-14,26.9050057094278,141930,141930.0,6176.15594792366
142179.0,571.0,249.0,7.225946393674638e-42,22.453309959466594,142179,142179.0,6187.245628595352
142428.0,572.0,249.0,1.0076963931890334e-45,25.25158080229189,142428,142428.0,6197.106398820877
142677.0,573.0,249.0,1.961917324926454e-15,22.79646988163352,142677,142677.0,6208.029144287109
142926.0,574.0,249.0,0.1712163598025578,23.072335358693067,142926,142926.0,6218.821291923523
143175.0,575.0,249.0,0.5653263476795253,25.129802396261532,143175,143175.0,6228.729846715927
143424.0,576.0,249.0,4.27979884552791e-22,22.63763002315629,143424,143424.0,6239.729232549667
143673.0,577.0,249.0,0.000451015214476553,28.965750810744606,143673,143673.0,6248.325593709946
143922.0,578.0,249.0,4.1518542987835714e-16,21.505819120742114,143922,143922.0,6259.903856515884
144171.0,579.0,249.0,1.6517438826831767e-06,29.488044412867755,144171,144171.0,6268.347958564758
144420.0,580.0,249.0,2.025490195977661e-13,21.39158632289269,144420,144420.0,6279.988050222397
144669.0,581.0,249.0,2.366196157448824e-44,30.29598823204755,144669,144669.0,6288.206961393356
144918.0,582.0,249.0,6.682285772957612e-10,21.830336392692747,144918,144918.0,6299.61310839653
145167.0,583.0,249.0,1.3949233478521202e-07,29.498527152042687,145167,145167.0,6308.054209470749
145416.0,584.0,249.0,3.012318331219376e-47,22.31065621032507,145416,145416.0,6319.2147970199585
145665.0,585.0,249.0,1.796620895622079e-35,29.917165068043982,145665,145665.0,6327.537779808044
145914.0,586.0,249.0,4.752844213449016e-38,22.226049740106653,145914,145914.0,6338.740851640701
146163.0,587.0,249.0,4.394533762486856e-08,28.939089353692136,146163,146163.0,6347.345132350922
146412.0,588.0,249.0,7.305776369823808e-25,22.02553564388429,146412,146412.0,6358.650193691254
146661.0,589.0,249.0,1.4687198521301842e-44,28.64153579242761,146661,146661.0,6367.343863487244
146910.0,590.0,249.0,3.7255492007030827e-23,23.016334104120766,146910,146910.0,6378.162268638611
147159.0,591.0,249.0,1.1832209540192808e-17,27.06414836450926,147159,147159.0,6387.362633705139
147408.0,592.0,249.0,4.307536134990451e-46,23.229657773144716,147408,147408.0,6398.081691026688
147657.0,593.0,249.0,0.08910165547236991,26.38773043020764,147657,147657.0,6407.5178961753845
147906.0,594.0,249.0,1.3952341235206063e-24,24.015518840877245,147906,147906.0,6417.886193037033
148155.0,595.0,249.0,0.06015774102148897,24.126330303751757,148155,148155.0,6428.206868886948
148404.0,596.0,249.0,13.783701520014006,26.136308593630737,148404,148404.0,6437.733847141266
148653.0,597.0,249.0,2.0750964780412924e-20,23.090717932496407,148653,148653.0,6448.51740193367
